package_name,aaid,aid,geo,router_ssid,wifi_mac,router_mac,imei,hwid,phone,email,real_name,package_dump,simid,gsfid
com.opalastudios.pads,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.opensooq.OpenSooq,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.opera.app.news,1,1,1,0,0,0,1,0,0,0,0,0,0,0
com.opera.browser,1,1,0,0,0,0,1,0,0,0,0,0,0,0
com.opera.browser.beta,1,1,0,0,0,0,1,0,0,0,0,0,0,0
com.opera.mini.native,1,1,0,0,0,0,1,0,0,0,0,0,0,0
com.opera.mini.native.beta,1,1,1,0,0,0,1,0,0,0,0,0,0,0
com.orbital.brainiton,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.outerminds.tubular,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.outfit7.mytalkingangelafree,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.outfit7.mytalkingtomfree,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.outfit7.talkingtomgoldrun,1,1,0,1,0,0,0,1,0,0,0,0,0,0
com.outfit7.talkingtompool,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.outplayentertainment.aliencreeps,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.outthinking.imageblur,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.outthinking.photo,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.outthinking.photocollage,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.outthinking.photoeditorspace,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.outthinking.selfie_camera,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ovelin.guitartuna,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ovilex.eurotruckdriver,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.oyo.consumer,1,1,1,0,0,0,1,0,0,0,0,0,0,0
com.pacificinteractive.HouseOfFun,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pagesjaunes,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.pandora.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pas.webcam,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.paypal.android.p2pmobile,1,1,0,1,0,0,0,0,0,0,0,1,0,0
com.paytmmall,1,1,1,0,0,0,1,0,0,0,0,0,0,0
com.pdf.reader.viewer.scanner,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.peacock.flashlight,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pennypop.monsters.live,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.peoplefun.wordcross,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.perblue.dragonsoul,1,1,0,0,0,0,1,0,0,1,0,0,0,0
com.perfectcorp.ycn,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.period.tracker.lite,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.perm.kate_new_6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
com.piano.music_tiles,1,1,0,1,0,1,0,0,0,0,0,0,0,0
com.pic.mycamera,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pic.photoeditor,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.picmix.mobile,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.picsart.studio,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.pikpok.dr2.play,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ping9games.sanandreascrimestories,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pinger.textfree,1,1,1,1,0,1,1,0,0,0,0,0,0,0
com.pinger.textfree.call,1,1,1,0,0,0,1,0,0,0,0,0,0,0
com.pinkpointer.wordsearch,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.pinterest,1,1,0,0,0,0,0,0,0,1,0,0,0,0
com.pipcamera.activity,1,1,0,0,0,1,0,1,0,0,0,0,0,0
com.piriform.ccleaner,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.pixel.gun3d,0,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pixelberrystudios.choices,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pixlr.express,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.pixonic.wwr,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pixowl.tsb2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pjmasks.moonlightheroes,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.planner5d.planner5d,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.plarium.stormfallrob,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.plarium.vikings,1,1,0,0,0,0,0,0,0,1,0,0,0,0
com.playappking.busrush,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.playappking.busrush2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.playday.game.medievalFarm.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.playdemic.golf.android,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.playfirst.cookingdashx,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.playgendary.partymasters,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.playgendary.tanks,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.playrix.fishdomdd.gplay,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.playrix.gardenscapes,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.playrix.homescapes,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.playrix.township,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.playstation.mobilemessenger,0,1,0,0,0,0,0,0,0,0,0,0,0,0
com.playstudios.myvegas,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.playstudios.myvegas.blackjack,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.playtika.caesarscasino,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.playtika.wsop.gp,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.pnixgames.bowlingking,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pof.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.popreach.dumbways,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.popularapp.periodcalendar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.poshmark.app,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.powerd.cleaner,1,1,1,1,0,0,0,0,0,0,0,0,0,0
com.powerful.cleaner,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.pozitron.iscep,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.prettysimple.criminalcaseandroid,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.productmadness.hovmobile,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.psiphon3.subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.purplekiwii.mb,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.purplekiwii.mbhexa,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.puzzlegame.puzzledom,1,1,0,1,0,0,0,0,0,0,0,0,0,0
com.pyrsoftware.pokerstars.net,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.quarterborrowresult.customer,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.quizlet.quizletandroid,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.quizup.core,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.quora.android,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.quvideo.xiaoying,1,1,1,0,1,1,1,1,1,0,0,1,0,0
com.rababagames.hajwalah,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.racergame.cityracing3d,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.racergame.cityracinglite.free,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.racing.car.crash.turbo,1,1,0,0,0,0,1,0,0,0,0,0,0,0
com.radio.fmradio,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.raongames.growcastle,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.rappidstudios.simulatorbattle,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.rasugames.mk,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ray3d.shootsniper,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.rcplatform.livechat,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.realfightinggp.RobotFighting2MinibotBattle3D,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.redantz.game.ninja,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.redantz.game.zombie,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.redantz.game.zombie3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.redbox.android.activity,1,1,1,1,0,1,0,1,0,0,0,0,0,0
com.redraw.keyboard,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.reliancegames.rschampions,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.remind101,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.renderedideas.jungleadventures,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.renderedideas.jungleadventures2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.resultadosfutbol.mobile,1,0,1,1,0,1,0,0,0,0,0,0,0,0
com.rhapsody,1,1,0,0,0,0,0,0,0,1,0,0,0,0
com.rhmsoft.fm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.riffsy.FBMGIFApp,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.rioo.runnersubway,1,1,0,0,0,0,1,0,0,0,0,0,0,0
com.riseup.game,1,1,0,1,0,0,0,0,0,0,0,0,0,0
com.rms.gamesforkids.coloring.princess,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.roblox.client,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.roku.remote,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.romwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.rovio.ABstellapop,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.rovio.angrybirds,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.rovio.angrybirdsfriends,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.rovio.angrybirdsrio,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.rovio.angrybirdstransformers,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.rovio.baba,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.rovio.battlebay,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.rovio.blast,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.rovio.tnt,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.rtsoft.growtopia,1,1,0,0,0,0,1,0,0,0,0,0,0,0
com.runtastic.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.runtastic.android.butttrainer.lite,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.runtastic.android.heartrate.lite,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.runtastic.android.me.lite,1,1,0,0,0,0,0,0,0,0,0,0,1,0
com.runtastic.android.pullup.lite,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.runtastic.android.pushup.lite,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.runtastic.android.results.lite,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.runtastic.android.situp.lite,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.runtastic.android.sixpack.lite,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.runtastic.android.sleepbetter.lite,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.runtastic.android.squats.lite,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.rvappstudios.abc_kids_toddler_tracing_phonics,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ryanair.cheapflights,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.samremote.view,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.samsung.privilege,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.santander.app,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sasyabook.runningtrainstatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sbkgames.RacingLimits,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sbkgames.rallyracerdirt,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.scannerradio,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.scee.psxandroid,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.schibsted.bomnegocio.androidApp,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.scoompa.collagemaker,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.scoompa.collagemaker.video,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.scoompa.slideshow,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.scopely.headshot,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.scopely.wheeloffortune,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.scopely.whiplash,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.scores365,1,1,1,0,0,0,0,1,0,1,0,0,0,0
com.scribd.app.reader0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.seasoft.frame.photocollageart,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sec.android.app.sbrowser,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sec.penup,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.secondarm.taptapdash,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.secretexit.turbodismount,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sega.sonic1px,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sega.sonicboomandroid,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sega.sonicdash,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sega.sprint,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.selfawaregames.acecasino,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.senspark.goldminerclassic,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sevelina.frozenland,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sgiggle.production,1,1,1,1,0,1,1,1,0,1,0,1,0,0
com.sgn.geniesandgems.gp,1,1,0,1,0,0,0,0,0,0,0,0,0,0
com.sharkparty.monopolybingo,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.shazam.android,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.shinhan.sbanking,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.shopee.id,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.shopee.ph,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.shopee.th,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.shopping.limeroad,1,1,0,0,0,0,0,0,0,1,0,0,0,0
com.shpock.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sina.weibo,0,0,0,0,0,0,0,0,0,0,0,1,0,0
com.sinyee.babybus.babyhospital,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sinyee.babybus.care,1,1,0,0,1,0,0,0,0,0,0,0,0,0
com.sinyee.babybus.drinks,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sinyee.babybus.magichouse,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sinyee.babybus.shopping,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sinyee.babybus.toilet,1,1,0,0,1,0,0,0,0,0,0,0,0,0
com.sirius,1,1,0,1,0,1,1,0,0,0,0,0,0,0
com.sirma.mobile.bible.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.skimble.workouts,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.skisosoft.pts,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.skmc.okcashbag.home_google,0,1,0,0,0,0,0,0,0,0,0,0,0,0
com.skt.skaf.OA00026910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.skype.raider,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.slacker.radio,1,1,1,0,0,0,1,0,0,0,0,0,0,0
com.smallgiantgames.empires,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.smart.color.phone.emoji,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.smsrobot.callrecorder,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.smule.singandroid,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.snailgameusa.tp,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.snapchat.android,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.snapdeal.main,1,1,1,0,0,0,1,0,1,0,0,0,0,0
com.snapwork.hdfc,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.socialquantum.acityint,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.sofascore.results,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.softick.android.solitaire.klondike,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.solou.catendless.run,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sonymobile.sketch,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sora.metal.squad,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.soundcloud.android,1,1,0,0,0,0,0,0,0,1,0,0,0,0
com.spaceapegames.fastlane,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.spacegame.basic3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.spacegame.solitaire.basic,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sparklingsociety.cityisland2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sparklingsociety.cityisland3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sparklingsociety.cityisland4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sparklingsociety.cityisland4sd,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.speedymovil.wire,0,1,0,0,0,0,1,1,0,0,0,0,0,0
com.spilgames.OperateNow2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.spilgames.UphillRush,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.spilgames.mydolphinshow,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.spotify.music,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.spungegames.failybrakes,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.squareenix.relicrun,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ss.android.ugc.boomlite,1,1,1,0,0,0,0,1,0,0,0,0,0,0
com.stac.empire.main,1,1,0,0,0,0,1,1,0,1,0,0,0,0
com.starbucks.mobilecard,1,1,1,0,0,0,0,1,0,0,0,0,0,0
com.statuses,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.stove.supertank.google,1,1,0,0,0,0,1,0,0,0,0,0,0,0
com.streema.simpleradio,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.studiosol.palcomp3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.supercell.boombeach,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.supercell.clashofclans,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.supercell.clashroyale,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.supercell.hayday,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.superevilmegacorp.game,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.superking.parchisi.star,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.superplusgames.hosandroid,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.supertapx.lovedots,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.surpax.ledflashlight.panel,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sweetfuirt.candy,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sygic.aura,1,1,0,1,0,1,0,0,0,0,0,0,0,0
com.tabtale.babycareanddressup,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tabtale.carebears,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.taobao.taobao,0,1,0,0,1,1,0,1,0,0,0,0,1,0
com.tap4fun.brutalage_test,1,1,0,0,1,0,0,1,0,0,0,0,0,0
com.tap4fun.reignofwar,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.taptrip,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.target.ui,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.taxis99,1,1,0,0,0,0,1,0,0,0,0,0,0,0
com.tbegames.and.best_moto_race,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tbegames.and.top_speed_racing,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tbig.playerprotrial,1,0,0,1,0,0,0,0,0,0,0,0,0,0
com.ted.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tekoia.sure.activities,1,1,0,1,0,1,0,0,0,0,0,0,0,0
com.telcel.imk,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.telkomsel.telkomselcm,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.tencent.ig,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent.mobileqq,0,0,0,0,0,0,1,0,0,0,0,0,0,0
com.textra,0,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tfd.mobile.TfdSearch,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tfgco.games.strategy.free.castlecrush,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.tgg.kidscooking,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tgg.mylittleunicornrunnerpart2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.thalia.diamond.zipper.lock.screen,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.themausoft.wpsapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.theonegames.gunshipbattle,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.thinkyeah.galleryvault,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.thinkyeah.smartlockfree,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.threestar.gallery,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.til.timesnews,1,1,1,0,0,0,0,0,0,0,0,1,0,0
com.timuzgames.bikeracing2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.timuzsolutions.trainsimulator2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tinder,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tinyco.avengers,1,1,0,1,0,0,0,1,0,0,0,0,0,0
com.tinyco.familyguy,1,1,0,1,0,1,1,1,0,0,0,0,0,0
com.tinyco.potter,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.tinymission.dailyworkoutsfree,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tiramisu.driftmax2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tmobile.pr.mytmobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tmobile.vvm.application,0,1,0,0,0,0,0,0,1,0,0,0,0,0
com.tmon,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tmon.gelato.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.todoist,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.toi.reader.activities,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.tomtom.gplay.navapp,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.topactiongames.gunner.shootwar3d,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.topactiongames.survivor.prision.escape,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.topactiongames.survivor.prision.escape.v2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.topfreegames.bikeracefreeworld,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.topgamestudio.americanblocksnipersurvival,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tophatter,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.touchfoo.swordigo,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.touchtype.swiftkey,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.touchtype.swiftkey.beta,0,1,0,0,0,0,0,0,0,0,0,0,0,0
com.traindepo.rollercoaster,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tranzmate,1,1,0,1,0,1,0,0,0,1,1,1,0,0
com.traveloka.android,1,1,1,0,0,0,1,0,0,0,0,0,0,0
com.tripadvisor.tripadvisor,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.trivago,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.trulia.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.trulia.android.agent,0,1,0,0,0,0,0,0,0,0,0,0,0,0
com.trulia.android.rentals,1,1,1,1,0,0,0,0,0,1,0,0,0,0
com.tubitv,1,1,0,1,0,0,0,0,0,0,0,0,0,0
com.tuenti.messenger,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tumblr,1,1,0,0,0,0,0,0,0,1,0,0,0,0
com.turbochilli.rollingsky,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.turborilla.MadSkillsMotocross2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
com.turkcell.bip,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.turkcell.gncplay,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.turner.asmajormayhem,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.turner.pocketmorties,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.tutotoons.app.sweetbabygirldaycare4.free,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tvn.subwayrunmario,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.twitter.android,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.ubanksu,1,1,1,0,0,0,0,1,0,0,0,0,0,0
com.ubercab,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ubercab.driver,1,1,1,0,0,0,1,0,1,0,0,0,1,0
com.ubercab.eats,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ubercab.freight,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ubisoft.dance.JustDance,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ubisoft.hungrysharkworld,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ubisoft.raymanadventures,1,1,0,1,0,0,0,0,0,0,0,0,0,0
com.ubisoft.redlynx.trialsfrontier.ggp,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.uc.vmate,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.uefa.ucl,1,1,1,0,0,0,0,0,0,0,0,0,1,0
com.uken.BingoPop,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.usablenet.mobile.walgreen,1,1,1,1,0,1,0,0,0,0,0,0,0,0
com.vcast.mediamanager,1,1,0,0,0,0,0,1,1,0,0,0,0,0
com.venmo,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.venticake.retrica,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.verizon.messaging.vzmsgs,0,1,0,0,0,0,0,1,0,0,0,0,0,0
com.vg.airportpilot.car.transporter.plane,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.viber.voip,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.videochat.livu,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.videoshop.app,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.viki.android,1,1,0,1,0,1,0,0,0,0,0,0,0,0
